name,brand,description,image_url
BRADLEY s ESD,U-Power,"Il modello Bradley con tomaia in Nylon traspirante e film anti-abrasione sulla punta , è una scarpa da lavoro estiva super leggera .

L’ innovativa suola realizzata con una mescola in PU di nuova generazione, particolarmente leggera, e il nuovo sistema anti-perforazione riducono notevolmente il peso complessivo di queste scarpe antinfortunistiche leggere , pur garantendo massima aderenza e protezione della pianta del piede.

Il puntale AirToe Aluminium contribuisce a sua volta alla leggerezza della calzatura, rendendo la linea Red Leve le più leggere scarpe antinfortunistiche della gamma U-Power.

Scarpe da lavoro uomo e donna con suola antiscivolo , antiabrasione , antiolio e protezione antistatica ideali per magazziniere , trasporti e logistica , falegname , elettricista e artigiani in generale.

E, naturalmente, comfort e benessere prolungato sono garantiti dalla presenta della fodera WingTex a tunnel d’aria e dal sottopiede antibatterico e traspirante U-Power Original in mescola poliuretanica leggera.",/images/upower_prodotti/BRADLEYsESD.webp
FOREST s,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea The Roar, con tomaia in morbidissima pelle ""Old Style"" ingrassata e idrorepellente, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU LIGHT GRIP.",/images/upower_prodotti/FORESTs.webp
HYDRA s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red UP, con tomaia in pelle nabuk naturale bottalato, traspiranti, idrorepellente, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU High Rebound in Elastopan di Basf.",/images/upower_prodotti/HYDRAsESD.webp
SPRINT o ESD,U-Power,"Scarpe antinfortunistiche basse totalmente ""metal free"", comode e leggere U-Power della linea Rock&Roll, con tomaia in morbida pelle scamosciata con aeratore laterale esterno, inserti in Mesh traspirante, puntale AirToe Composite, antiscivolo e suola PU/PU.",/images/upower_prodotti/SPRINToESD.webp
AXEL s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red Lion, con tomaia in morbida pelle scamosciata forata ultra traspiranti e puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU infinergy.",/images/upower_prodotti/AXELsESD.webp
NASH s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red UP, con tomaia in morbida pelle scamosciata forata ultra traspiranti e puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU High Rebound in Elastopan di Basf.",/images/upower_prodotti/NASHsESD.webp
IRVIN s ESD,U-Power,"Irvin è una scarpa da lavoro antinfortunistica realizzata con materiali innovativi che ne sottolineano l'incredibile design Made in Italy . Sicurezza e protezione si combinano con un design moderno e innovativo.

Scarpe antinfortunistiche basse e comode con tomaia in nylon traspirante con copripuntale di rinforzo in poliuretano e fodera in morbida pelle di vitello bianca che si estende dalla punta al tallone donando elevato comfort e benessere e avvolgendo il piede come una calza.

Il comfort viene incrementato dal sistema Infinergy® che garantisce un ritorno di energia di oltre il 55% ad ogni passo, ideale per chi fa un lavoro dinamico. Maggiore sicurezza e stabilità grazie alla proprietà antiscivolo .

Irvin assicura la totale sicurezza delle dita e della parte anteriore del piede grazie al puntale AirToe Aluminium mentre il sistema anti-perforazione Save & Flex PLUS completamente tessile assicura la totale protezione dell'intera pianta del piede essendo direttamente cucita alla tomaia.

Scarpe da lavoro dotate di sottopiede anatomico U-Power Original in morbida pelle di vitello bianca , traspirante e antibatterico .",/images/upower_prodotti/IRVINsESD.webp
MONACO s ESD,U-Power,"Scarpe antinfortunistiche basse con BOA® Fit System che offre una calzata precisa e microregolabile progettata per funzionare nelle condizioni più difficili.

Tomaia in PUTEK STAR® idrorepellente , traspirante e altamente resistente all'abrasione . La fodera ultra-traspirante Wingtex® a tunnel d’aria traspirante garantisce il microclima ideale, mentre il sottopiede automodellante WOW2 assicura comfort e benessere prolungato grazie all’ inserto antifatica che allevia lo stress dovuto alla permanenza prolungata in piedi e alla sua capacità di distribuire uniformemente il peso su tutta la superficie del piede.

Suola antistatica , antiscivolo , antiolio e antiabrasione .

Monaco è una scarpa da lavoro che assicura una particolare protezione della suola contro il freddo garantendo una temperatura all'interno della calzatura superiore rispetto a quella esterna per un maggior benessere e un microclima ideale del piede.

La protezione è garantita dal puntale AirToe Composite ultraleggero e dal sistema anti-perforazione Save&Flex Plus® , cucito direttamente sulla tomaia per proteggere il 100% della superficie del piede.

Scarpe da lavoro adatte per diversi settori lavorativi e, in modo particolare per: magazziniere , autotrasporti e logistica , meccanico , gommista , imbianchino , elettricista , operaio e catena di montaggio , benzinaio , falegname , artigiano , muratore , carpentiere , idraulico .",/images/upower_prodotti/MONACOsESD.webp
JAGO s ESD,U-Power,"Jago è una scarpa da lavoro antinfortunistica che risponde ai requisiti di design e sicurezza , attraverso la scelta di materiali di qualità e delle tecnologie più innovative .

Scarpe antinfortunistiche con tomaia in morbida microfibra bottalata idrorepellente con copripuntale di rinforzo in poliuretano e fodera in morbida pelle di vitello bianca che avvolge il piede come una calza estendendosi dalla punta al tallone.

Jago è una scarpa da lavoro con protezione specifica per l'isolamento dal freddo del fondo della calzatura ed è dotata di sottopiede U-Power Original anatomico , antibatterico e traspirante in morbida pelle di vitello bianca per garantire massimo comfort tutto il giorno. Il sistema Infinergy® consente un ritorno ottimale di energia di oltre il 55% ad ogni passo.

Scarpe antinfortunistiche dotate di sistema anti-perforazione Save & Flex PLUS metal free costituito da una soletta anti-perforazione che assicura la totale protezione dell'intera pianta del piede essendo direttamente cucita alla tomaia.

Scarpe antinfortunistiche basse e comode dotate di puntale AirToe Aluminium per garantire massima sicurezza e protezione delle dita e della parte anteriore del piede.",/images/upower_prodotti/JAGOsESD.webp
SUMMER s ESD,U-Power,"Scarpe antinfortunistiche RedLion®, con puntale AirToe Aluminium e sistema antiperforazione Save & Flex PLUS, progettate per garantire un prolungato benessere del piede. Basse e super leggere, con tomaia In Airnet® ultra traspirante e morbida pelle scamosciata, chiusura con lacci e soffietto in nylon imbottito per garantire un comfort duraturo. Queste scarpe da lavoro sono in grado di garantire comfort e leggerezza grazie alla suola con innovativo sistema Infinergy® e all'intersuola in PU espanso. Il tacco polifunzionale e il battistrada in PU compatto offrono aderenza, sicurezza e stabilità della postura. Questa calzatura è adatta all'uso in ambienti secchi, trasporti e logistica, laboratori artigianali e settore terziario e dei servizi.",/images/upower_prodotti/SUMMERsESD.webp
BROOK UK s ESD,U-Power,"Brook UK è un modello di calzature di sicurezza ecosostenibili realizzate con materiali riciclati , da fonti rinnovabili e, soprattutto, a zero emissioni di CO2 .

Scarpe antinfortunistiche Green totalmente "" Metal Free "" con sistema anti-perforazione Save&Flex Plus Green , realizzato con il 59% di materiali riciclati che assicura il 100% di protezione della pianta del piede, mentre il puntale AirToe Composite ultraleggero protegge la punta del piede.

Scarpe da lavoro basse e comode realizzate per rispondere alle esigenze di ecosostenibilità e rispetto per l'ambiente e, per questo, totalmente Carbon Neutral , pur mantenendo comfort e sicurezza e tutta la qualità a marchio U-Power.

Fodera WingTex® Green a tunnel d'aria traspirante realizzata con il 66% di materiali riciclati . Suola PU di BASF 100% originata da fonti rinnovabili , antiolio , antiabrasione , antiscivolo e antistatico .

Morbida tomaia in microfibra con elevata percentuale di materiale riciclato e sottopiede antibatterico , anatomico , antistatico e automodellante WOW2 Green in PU di BASF originato al 100% da fonti rinnovabili e che assicura comfort e benessere prolungato .

Scarpe da lavoro ideali per: industria , logistica , automotive e catena di montaggio .",/images/upower_prodotti/BROOKUKsESD.webp
AIKO,U-Power,"Aiko è una scarpa antinfortunistica U-Power studiata per combinare sicurezza, comfort e un design moderno. Realizzata in pregiata pelle Nabuk naturale , offre morbidezza , resistenza e uno stile impeccabile per ogni tipo di attività lavorativa.

Il puntale FiberToe protegge il piede dagli urti garantendo una sensazione di estrema leggerezza, mentre la soletta antiperforazione Save & Flex® PLUS assicura libertà nei movimenti e massima protezione contro oggetti appuntiti. La suola PU/PU Infinergy® restituisce energia a ogni passo , limitando l’affaticamento durante le giornate più intense.

Aiko è dotata di tre solette intercambiabili U-Power original che permettono  di scegliere la calzata ideale per il massimo comfort personalizzato. Perfette per ambienti di lavoro leggeri, manifattura, logistica e servizi, questa calzatura da lavoro bassa si contraddistingue anche per un design versatile e moderno che le rende ideali per chi desidera un look professionale, dinamico e curato in ogni situazione lavorativa.",/images/upower_prodotti/AIKO.webp
MERAK s ESD,U-Power,"Scarpe antinfortunistiche alte, leggere e comode U-Power della linea Red UP, con tomaia in pelle nabuk naturale bottalato, traspiranti, idrorepellente, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU High Rebound in Elastopan di Basf.",/images/upower_prodotti/MERAKsESD.webp
FOX o,U-Power,"Scarpe antinfortunistiche basse, classiche e robuste U-Power della linea Style&Job, con tomaia in pelle scamosciata forata, puntale in acciaio, antiscivolo, e suola PU/PU.",/images/upower_prodotti/FOXo.webp
LEE s ESD,U-Power,"Scarpe U-Power antinfortunistiche totalmente "" Metal free "" senza stringhe, leggere e comode della linea RedLion®, con tomaia New Safety Dry, idrorepellente, traspirante, puntale AirToe composite, e sistema antiperforazione Save & Flex PLUS, progettata per garantire un benessere prolungato del piede .

Queste calzature antinfortunistiche da lavoro U-Power sono basse, nere senza stringhe, sono in grado di garantire comfort e leggerezza grazie alla suola con innovativo sistema Infinergy® , coprisottopiede U-Power Original e suola in PU/PU espanso.

Il modello Lee è una scarpa antinfortunistica U-Power con battistrada in PU compatto che offre aderenza, sicurezza e stabilità della postura. Questa calzatura è adatta all'uso in ambienti chimici .",/images/upower_prodotti/LEEsESD.webp
ATOS PLUS s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red UP Plus, con tomaia in nylon ultra traspiranti e morbida pelle scamosciata, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU High Rebound in Elastopan di Basf.",/images/upower_prodotti/ATOSPLUSsESD.webp
JAGUAR UK s,U-Power,"Scarpe antinfortunistiche polacchi, comode U-Power della linea Concept Plus-Rock&Roll, con tomaia in pelle grana mina idrorepellente copripuntale di rinforzo in poliuretano, puntale Composite, antiperforazione, antiscivolo e suola PU/PU.",/images/upower_prodotti/JAGUARUKs.webp
RIGEL PLUS s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red UP Plus, con tomaia in morbida pelle scamosciata forata ultra traspiranti e puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU High Rebound in Elastopan di Basf con inserto antifatica.",/images/upower_prodotti/RIGELPLUSsESD.webp
LORD s ESD,U-Power,"Scarpe antinfortunistiche alte, leggere e comode U-Power della linea Red 360, con tomaia in pelle nabuk naturale bottalato, idrorepellente, tallonetta anti-shock, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU infinergy.",/images/upower_prodotti/LORDsESD.webp
LIGHT ONE s,U-Power,"Scarpe antinfortunistiche basse totalmente ""metal free"", comode e leggere U-Power della linea Rock&Roll, con tomaia in morbida pelle scamosciata, inserti in Mesh traspirante, puntale AirToe Composite, antiperforazione, antiscivolo e suola PU/PU.",/images/upower_prodotti/LIGHTONEs.webp
TENERIFE s,U-Power,"Scarpe da lavoro idrorepellenti con tomaia in pelle grana mina ideali in ambito petrolifero , miniere e in condizione di clima freddo .

Calzatura antinfortunistica a sfilamento rapido con suola in Vibram , antiscivolo , antiolio , antistatica e con particolare protezione della suola dal freddo (A temp. ≤ 10 °C.).

La sicurezza è garantita dalla presenza del puntale leggero Airtoe Composite e dal sistema anti-perforazione Save & Flex Plus totalmente “ Metal Free ” che garantisce la protezione del 100% della superficie del piede.

Scarpe antinfortunistiche comode con sottopiede anatomico WOW2 costituito da una struttura arcoplantare e da un inserto antifatica in grado di ridurre lo stress corporeo e assicurare maggiore stabilità ed equilibrio con un effetto benefico su tutto il corpo e una percezione di benessere prolungato.

Calzature da lavoro traspiranti con fodera a tunnel d’aria che garantisce un’elevata traspirabilità e salute del piede .",/images/upower_prodotti/TENERIFEs.webp
BLIT,U-Power,"Le calzature da lavoro Blit di U-Power rappresentano la soluzione ideale per chi lavora in ambienti intensivi e desidera scarpe resistenti e durature. La tomaia è realizzata in pelle pull-up idrorepellente di alta qualità , con un puntalino frontale in PU extra rinforzato che assicura una maggiore protezione contro urti e abrasioni.

Il puntale FiberToe offre un' eccellente protezione mantenendo un peso contenuto, mentre la soletta antiperforazione Save & Flex® PLUS previene efficacemente il rischio di perforazioni durante il lavoro quotidiano. La suola PU/PU antiabrasione , antiolio , antistatica e antiscivolo garantisce un' aderenza ottimale su ogni superficie , anche le più difficili.

Le tre solette intercambiabili U-Power original presenti in confezione consentono di scegliere la calzata più confortevole per un utilizzo prolungato durante l’intera giornata lavorativa. Queste scarpe antinfortunistiche basse sono perfette per ambienti gravosi come officine meccaniche, magazzini industriali e stabilimenti produttivi, dove la sicurezza e la robustezza sono imprescindibili.",/images/upower_prodotti/BLIT.webp
DORADO s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red UP, con tomaia in morbida pelle scamosciata forata ultra traspiranti e puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU High Rebound in Elastopan di Basf.",/images/upower_prodotti/DORADOsESD.webp
TIGER s,U-Power,"Scarpe antinfortunistiche basse totalmente ""metal free"", comode e leggere U-Power della linea Rock&Roll, con tomaia in pelle grana mina indrorepellente,  inserti in Mesh traspirante, puntale AirToe Composite, antiperforazione, antiscivolo e suola PU/PU.",/images/upower_prodotti/TIGERs.webp
TANNER L,U-Power,"Scarpe antinfortunistiche alte, classiche e robuste U-Power della linea Style&Job, con tomaia in pelle stampata, puntale in acciaio, antiperforazione, antiscivolo, lamina in acciaio ergonomica e suola PU/PU.",/images/upower_prodotti/TANNERL.webp
KICK s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red Lion, con tomaia in pelle nabuk naturale bottalato, traspiranti, idrorepellente, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU, infinergy.",/images/upower_prodotti/KICKsESD.webp
JACKSON s ESD,U-Power,"Scarpe antinfortunistiche basse altamente resistenti all’abrasione con tomaia in Putek Plus . Puntalino di rinforzo in poliuretano sulla parte anteriore della calzatura.

Battistrada in PU compatto e suola antiscivolo , antiolio , anti-abrasione e antistatica .

Scarpe da lavoro totalmente senza metallo con sistema anti-perforazione Save & Flex Plus per una protezione del 100% della pianta del piede e puntale Airtoe composite che pesa solo 50 gr. circa.

Calzature da lavoro con particolare protezione della suola dal freddo (A temp. ≤ 10 °C.).

Il benessere e la salute del piede sono garantiti dalla fodera a tunnel d’aria ultra traspirante WingTex e dal sottopiede lavabile New ErgoDry che è anche traspirante , antiscivolo , antiabrasivo , antibatterico e antistatico .

Scarpe antinfortunistiche per uomo e per donna ideali in ambiente freddo e umido adatte per : elettricisti , falegnami , artigiani in generale, magazzinieri , settore automotive , industria meccanica , trasporti e logistica , cartiere .",/images/upower_prodotti/JACKSONsESD.webp
KYROS,U-Power,"Kyros è una calzatura antinfortunistica creata da U-Power per chi cerca il massimo in termini di comfort e sicurezza. Realizzata con morbida pelle pull-up idrorepellente , garantisce una protezione eccellente contro acqua e umidità mantenendo il piede asciutto e confortevole.

La suola PU/PU Infinergy® favorisce un ritorno di energia senza pari , attenuando l'affaticamento di schiena e gambe durante le lunghe ore di lavoro. L' innovativo puntale FiberToe garantisce leggerezza e robustezza, mentre la soletta antiperforazione Save & Flex® PLUS offre sicurezza e mobilità flessibile in ogni situazione lavorativa.

Grazie alle tre solette intercambiabili U-Power original , la scarpa Kyros permette di scegliere la calzata più adatta per migliorare ulteriormente comfort e benessere quotidiano. Disponibile nelle misure da 35 a 49, è la scelta ideale per affrontare al meglio le giornate di lavoro.",/images/upower_prodotti/KYROS.webp
ROOT,U-Power,"Le scarpe antinfortunistiche Root della linea Red Fit di U-Power sono ideate per rispondere alle esigenze di chi lavora in ambienti difficili e impegnativi. La tomaia in pelle pull-up idrorepellente offre morbidezza e resistenza, garantendo piedi asciutti anche in condizioni di umidità o pioggia.

Il puntalino frontale in PU extra rinforzato aumenta la durata della calzatura, proteggendo maggiormente la zona delle dita da urti accidentali. La sicurezza sul lavoro è assicurata dal puntale FiberToe e dalla soletta antiperforazione Save & Flex® PLUS , che proteggono da impatti e perforazioni mantenendo una calzata leggera e confortevole.

La suola PU/PU antiabrasione, antiolio, antiscivolo e antistatica offre la massima aderenza e stabilità. Sono incluse in confezione tre diverse solette intercambiabili U-Power original per personalizzare ulteriormente la calzata e il comfort quotidiano. Disponibili dalla misura 35 alla 49, queste calzature basse rappresentano la scelta ideale per lavoratori dinamici che richiedono performance, sicurezza e comfort in ogni situazione.",/images/upower_prodotti/ROOT.webp
ALYX  ESD,U-Power,"Alyx è una scarpa antinfortunistica bassa progettata per offrire comfort e sicurezza con un tocco di stile. La tomaia in microfibra effetto Nabuk è idrorepellente e resistente all’usura, garantendo protezione e comfort per tutta la giornata. Il puntale Fibertoe protegge il piede, mentre il sottopiede antiforo ultra leggero previene rischi di perforazione. Totalmente metal free , Alyx garantisce una calzata più leggera per tutta la giornata. La suola EVA e gomma azzurra non solo assicura un’aderenza eccellente , ma aggiunge anche un dettaglio moderno e dinamico. È la scelta ideale per ambienti di lavoro complessi.",/images/upower_prodotti/ALYXESD.webp
MICHAEL s,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Flat Out, con tomaia in morbida pelle scamosciata con fori di aerazione, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PUTR GRIP.",/images/upower_prodotti/MICHAELs.webp
ROOK  ESD,U-Power,"Le scarpe da lavoro Rook offrono sicurezza e stile grazie a una tomaia in U-KNIT elasticizzato, traspirante e leggera . Dotate di puntale Fibertoe , queste scarpe sono completamente metal free. Il sottopiede antiforo ultra leggero assicura una protezione eccellente contro perforazioni. La suola EVA e gomma grigia garantisce stabilità e aderenza , rendendole perfette per chi lavora in ambienti esigenti. Rook è la scelta ideale per comfort e praticità.",/images/upower_prodotti/ROOKESD.webp
STINGER  ESD,U-Power,"La scarpa da lavoro Stinger combina robustezza e comfort in un design moderno. La tomaia in Putek Hexagon , idrorepellente e resistente all’abrasione , offre protezione duratura e traspirabilità . Il puntale Fibertoe garantisce sicurezza per tutta la giornata , mentre il sottopiede antiforo ultra leggero protegge da perforazioni senza compromettere il comfort. La suola EVA + gomma azzurra offre un’ aderenza eccellente e un tocco di stile. Totalmente metal free , è una calzatura ideale per chi cerca prestazioni elevate.",/images/upower_prodotti/STINGERESD.webp
BRYAN s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red 360, con tomaia in PUTEK® star altamente resistente all’abrasione, collarino con tessuto in fibra Lycra®, puntalino in PU e tallonetta anti-shock, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU infinergy.",/images/upower_prodotti/BRYANsESD.webp
MARLIN s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red 360, con tomaia in PUTEK® star altamente resistente all’abrasione, collarino con tessuto in fibra Lycra®, puntalino in PU e tallonetta anti-shock, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU infinergy.",/images/upower_prodotti/MARLINsESD.webp
STYLE s,U-Power,"Scarpe antinfortunistiche basse totalmente ""metal free"", comode e leggere U-Power della linea Rock&Roll, con tomaia in morbida pelle pieno fiore, idrorepellente con inserti in textile ultra traspirante, inserti in Mesh traspirante, puntale AirToe Composite, antiperforazione, antiscivolo e suola PU/PU.",/images/upower_prodotti/STYLEs.webp
TROPHY s,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea The Roar, con tomaia in canvas extra-strong traspirante con inserti in morbida pelle scamosciata,  puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU LIGHT GRIP.",/images/upower_prodotti/TROPHYs.webp
JADE s,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea The Roar, con tomaia in morbida pelle scamosciata forata, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU LIGHT GRIP.",/images/upower_prodotti/JADEs.webp
NASH PLUS s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red UP Plus, con tomaia in morbida pelle scamosciata forata ultra traspiranti e puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU High Rebound in Elastopan di Basf con inserto antifatica.",/images/upower_prodotti/NASHPLUSsESD.webp
SEBASTIEN s,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Flat Out, con tomaia in morbida pelle pull-up idrorepellente morbida e resistente, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PUTR GRIP.",/images/upower_prodotti/SEBASTIENs.webp
ARIA o,U-Power,"Scarpe antinfortunistiche basse totalmente ""metal free"", comode e leggere U-Power della linea Rock&Roll, con tomaia in morbida pelle scamosciata con aeratore laterale esterno, inserti in Mesh traspirante, puntale AirToe Composite, antiscivolo e suola PU/PU.",/images/upower_prodotti/ARIAo.webp
ROBERT s,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Flat Out, con tomaia in morbida pelle scamosciata con inserti in MESH ultra traspirante, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PUTR GRIP.",/images/upower_prodotti/ROBERTs.webp
TONIC GRIP o,U-Power,"Scarpe antinfortunistiche basse totalmente ""no metal"", comode e leggere U-Power della linea Professional, con tomaia in pelle Nabuk naturale bottalato idrorepellente, puntale Golia 0 Joule, antistatiche, resistenti agli idrocarburi e oli, antiscivolo e suola PU/PU.",/images/upower_prodotti/TONICGRIPo.webp
JOE s ESD,U-Power,"Scarpe antinfortunistiche alte con tomaia in PUTEK® star e protezione della punta con film anti-abrasione.

Scarpe da lavoro ultraleggere altamente resistenti all’abrasione e con particolare protezione della suola dal freddo . Queste calzature antiscivolo con suola antistatica , antiolio e anti-abrasione montano un battistrada realizzato con una particolare mescola in PU di nuova generazione super leggera che riduce notevolmente il peso complessivo della calzatura.

Il puntale AirToe Aluminium , e il nuovo sottopiede tessile antiforo ultraleggero , assicurano protezione della punta e della pianta del piede mantenendo la leggerezza della calzatura.

Il benessere e il comfort sono assicurati dalla presenza della soletta leggera U-Power Original in mescola poliuretanica, mentre la traspirabilità è aumentata dalla fodera a tunnel d’aria Wingtex che garantisce il ricircolo dell’aria e l’assorbimento dell’umidità.

Calzature di sicurezza indicate per: artigiani in generale, elettricista , falegname , magazziniere , trasporti e logistica .",/images/upower_prodotti/JOEsESD.webp
INNOVATION RS L,U-Power,"Scarpe antinfortunistiche polacchi, comode e traspiranti U-Power della linea Step One, con tomaia in morbida pelle grana mina idrorepellente, puntale Composite, antiperforazione, antiscivolo, lamina in acciaio ergonomica e suola PU/PU.",/images/upower_prodotti/INNOVATIONRSL.webp
THANOS s ESD,U-Power,"Scarpe antistatiche e idrorepellenti in morbida pelle Pull-up, estremamente robuste, resistenti all’abrasione e alla trazione dinamica. Puntalino di rinforzo in PU sulla parte anteriore e doppia stringa, gialla e nera.

Queste calzature di sicurezza, particolarmente adatte per un uso esterno, sono dotate di puntale in AirToe Composite e di sistema anti-perforazione totalmente tessile Save & Flex® PLUS che garantiscono protezione e sicurezza.

Classe di protezione con particolare isolamento dal freddo del fondo della calzatura e suola antiscivolo, antistatica, antiabrasione e antiolio.

La fodera interna a tunnel d’aria Wingtex rende queste scarpe antinfortunistiche particolarmente traspiranti, mentre il sottopiede antibatterico, anatomico e ultra-traspirante garantisce un comfort prolungato.

Queste calzature antinfortunistiche da lavoro sono ideali per uso in ambiente esterno, su terreni sconnessi e superfici insidiose, in ambiente umido e freddo come, installazioni, siti di costruzione, edilizia, aree portuali, lavori su strada e manutenzione del manto stradale, agricoltura e giardinaggio.",/images/upower_prodotti/THANOSsESD.webp
ACTIVE s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red Lion, con tomaia in  nylon ultra traspiranti e morbida pelle scamosciata, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU infinergy.",/images/upower_prodotti/ACTIVEsESD.webp
BRUCE s ESD,U-Power,"Bruce è il modello di scarpe da lavoro super leggere con tomaia in Nylon traspirante e film anti-abrasione sulla punta .

Sono scarpe antinfortunistiche estive che utilizzano un’innovativa suola realizzata con una mescola in PU di nuova generazione , particolarmente leggera, che riduce notevolmente il peso complessivo della calzatura .

Il peso della scarpa è stato ulteriormente alleggerito grazie all’utilizzo di un sistema anti-perforazione ultraleggero per la protezione della pianta del piede e puntale AirToe Aluminium .

Comfort e benessere prolungato sono garantiti dalla presenta della soletta anatomica U-Power Original in mescola poliuretanica leggera, antibatterico e traspirante e dalla fodera WingTex a tunnel d’aria che assicura un’elevata traspirabilità e salute del piede.

Scarpe da lavoro uomo e donna con suola antiscivolo , antiabrasione , antiolio e protezione antistatica .

Calzature di sicurezza ideali per: magazziniere , trasporti & logistica , elettricista , falegname e artigiani in generale.",/images/upower_prodotti/BRUCEsESD.webp
AYRTON s,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Flat Out, con tomaia in morbida pelle scamosciata con inserti in Nylon ultra light antiabrasione e traspirante, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PUTR GRIP.",/images/upower_prodotti/AYRTONs.webp
COSMO s,U-Power,"Scarpe antinfortunistiche alte in morbida e resistente pelle pull-up idrorepellente con puntalino di rinforzo in PU, doppia stringa e cuciture Kevlar® DuPontTM che assicurano una grande resistenza meccanica alla trazione e al calore.

Calzature di sicurezza con speciale isolamento dal calore e dal freddo.

La suola in PU/Vibram è particolarmente adatta per uso su superfici insidiose e terreni sconnessi, migliorando stabilità e aderenza al suolo.

Puntale AirToe Aluminium per la protezione della punta del piede e sistema anti-perforazione totalmente tessile Save & Flex® PLUS cucita direttamente sulla tomaia per una copertura totale della pianta del piede.

Il comfort è assicurato dalla soletta interna WOW, un sottopiede anatomico in soffice poliuretano, traspirante e antibatterico, mentre il sistema Infinergy® garantisce un ritorno di oltre il 55% di energia ad ogni passo. La fodera interna WingTex a tunnel d'aria assicura traspirabilità e dispersione dell'umidità.

Scarpe da lavoro ideali per ambienti umidi e freddi, per edilizia, giardinaggio e agricoltura, installazioni, aree portuali, lavori su strada e manutenzione stradale e in tutte le situazioni in cui è richiesta una calzatura per uso esterno con particolare isolamento dal calore e dal freddo del fondo della calzatura e una resistenza superiore della suola al calore. Suola antiscivolo, antiolio e antiabrasione.",/images/upower_prodotti/COSMOs.webp
SAFARI s,U-Power,"Scarpe antinfortunistiche alte, leggere e comode U-Power della linea The Roar, con tomaia in morbidissima pelle ""Old Style"" ingrassata e idrorepellente, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU LIGHT GRIP.",/images/upower_prodotti/SAFARIs.webp
NURSE GRIP o,U-Power,"Scarpe antinfortunistiche bianche basse totalmente ""no metal"", comode e leggere U-Power della linea White68&Black, con tomaia in microfibra Lucky, resistenti a batteri e residui organici chimici, facilmente lavabili, puntale AirToe Composite, antiscivolo e suola PU/PU U-Grip 68.",/images/upower_prodotti/NURSEGRIPo.webp
FACE s ESD,U-Power,"Scarpe antinfortunistiche basse, leggere e comode U-Power della linea Red Lion, con tomaia in pelle nabuk naturale bottalato,  BOA® Fit System, traspiranti, idrorepellente, puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU, infinergy.",/images/upower_prodotti/FACEsESD.webp
MOVING s ESD,U-Power,"Scarpe antinfortunistiche alte, leggere e comode U-Power della linea Red Lion, con tomaia in morbida pelle scamosciata forata ultra traspiranti e puntale in alluminio, antiperforazione, antiscivolo e suola PU/PU infinergy.",/images/upower_prodotti/MOVINGsESD.webp
