name,description,url,image_url
Vite TTSTC per fissaggio carp…,"Vite TTSTC per fissaggio carpenteria - vite con rinforzo sottotesta, zincata bianca idoneo per legni duri, massiccio e lamellare. Fissaggio di carpenteria metallica ad elementi in legno
 punta fresantefiletto singoloringrossamento sottotesta per chiudere il foro degli elementi di carpenteria metallica",https://www.unishop.it/5x70/0196-805-70-01,/images/unishop_products_viteria/ViteTTSTCperfissaggiocarp.webp
Viti testa tonda con quadro sottotesta,"Viti testa tonda con quadro sottotesta - completa di dado classe 4.8 UNI 5732, DIN 603 zincata biancafilettatura metrica ISO a passo grossofiletto parziale",https://www.unishop.it/viti-testa-tonda-con-quadro-sottotesta/e8aac4f5-7dda-422e-90e6-6d006b52635b,/images/unishop_products_viteria/Vititestatondaconquadrosottotesta.webp
Viti testa tonda con quadro sottotesta,"Viti testa tonda con quadro sottotesta - in acciaio Inox A2 UNI 5732, DIN 603 filettatura metrica ISO a passo grossofiletto parziale",https://www.unishop.it/viti-testa-tonda-con-quadro-sottotesta/ed3b6fbb-7c8f-4531-98c2-15a4a7367e84,/images/unishop_products_viteria/Vititestatondaconquadrosottotesta.webp
Vite Sparibo per legno,"Vite Sparibo per legno - vite con punta autoforante per legno idonea per il fissaggio di recinzioni, pavimenti, rivestimenti in legno, facciate in legno, cornici e casseforme
 certificata ETA-11/0106valori di estrazione ottimaliimpronta TXridotta azione di dilatazionespeciale rivestimento resistente alle torsioni e alle lesionileggera svasatura della testa",https://www.unishop.it/viteria/viti-per-arredo-esterno/vite-sparibo-per-legno/,/images/unishop_products_viteria/ViteSpariboperlegno.webp
Vite Hardwood,"Vite Hardwood idonea per impieghi su legni duri ed extra duri quali terrazze, piscine, arredi esterni e recinzioni
 
testa tagliente ridotta autosvasante e autolivellante
filetto singolo con geometria speciale a nervatura trasversale
impronta TX
punta con intaglio fresante
nessun preforo necessario",https://www.unishop.it/viteria/viti-per-arredo-esterno/vite-hardwood/,/images/unishop_products_viteria/ViteHardwood.webp
Vite Ruspert® Silver TLB,"Vite Ruspert® Silver TLB - vite anticorrosione per supporti carpenteria idonea per tutti i fissaggi esterni di piastre e supporti per travi in legno, gazebi, recinzioni
il particolare rivestimento anticorrosione Ruspert® Silver inoltre possiede caratteristiche di finitura e colorazione identiche ai supporti stessi
 testa larga piana con collarino cilindrico sottotesta a sigillatura ermeticafiletto singolo con intaglio fresantepunta ad agotrattamento superficiale Ruspert® Silver allo zinco alluminio ad altissimo potere antiossidantenessun preforo necessario",https://www.unishop.it/vite-ruspert-silver-tlb/91889f85-b832-461c-9263-b1a0906ff180,/images/unishop_products_viteria/ViteRuspertSilverTLB.webp
Vite Ruspert® Silver TLP,"Vite Ruspert® Silver TLP - vite anticorrosione per supporti carpenteria idonea per tutti i fissaggi esterni di piastre e supporti per travi in legno, gazebi, recinzioni,
il particolare rivestimento anticorrosione Ruspert® Silver inoltre possiede caratteristiche di finitura e colorazione identiche ai supporti stessi
 testa larga bombata, maggiorata e piana con sottotesta svasata a sigillatura ermeticafiletto singolo con intaglio fresantepunta ad agotrattamento superficiale Ruspert® Silver allo zinco alluminio ad altissimo potere antiossidantenessun preforo necessario",https://www.unishop.it/vite-ruspert-silver-tlp/fe897eee-824e-4c7d-a67a-7345bc9310cd,/images/unishop_products_viteria/ViteRuspertSilverTLP.webp
Vite TTSTC per fissaggio carpenteria,"Vite TTSTC per fissaggio carpenteria - vite con rinforzo sottotesta, zincata bianca idoneo per legni duri, massiccio e lamellare. Fissaggio di carpenteria metallica ad elementi in legno
 punta fresantefiletto singoloringrossamento sottotesta per chiudere il foro degli elementi di carpenteria metallica",https://www.unishop.it/vite-ttstc-per-fissaggio-carpenteria/a3ac586d-8a28-4bc6-896d-85b45c2150bb,/images/unishop_products_viteria/ViteTTSTCperfissaggiocarpenteria.webp
"""DORIKA"" sportello in cartong…","Botole di ispezione per cartongesso - con guarnizione Idonea per ispezione di impianti o zone del controssoffitto, con dispositivo di apertura Clic-Clac e dotata del nuovo sistema di sicurezza contro l’apertura accidentale dello sportello. Con guarnizione molto funzionale e di qualità. Completa assenza di luce tra sportello e telaio. Il telaio esterno è dotato di impronta SHARK, il che consente una perfetta armatura dello stucco tra il telaio e il cartongesso. 
Made in Italy, di alta qualità
sistema di sicurezza antinfortunistica
tappini in gomma per protezione filetto vite (solo DORIKA)
dima di taglio sul cartone d’imballo",https://www.unishop.it/400x400/0693-500-040-01,/images/unishop_products_viteria/DORIKAsportelloincartong.webp
Vite per cartongesso autofile…,"Vite per cartongesso autofilettante - punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2008 + prA1:2009 ad esclusione delle misure 3,9x19 e 4x75
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
punta speciale a chiodo
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/4x75/1189-140-75-01,/images/unishop_products_viteria/Vitepercartongessoautofile.webp
"""FERBOARD"" sportello cartonge…","Botole di ispezione per cartongesso - con guarnizione Idonea per ispezione di impianti o zone del controssoffitto, con dispositivo di apertura Clic-Clac e dotata del nuovo sistema di sicurezza contro l’apertura accidentale dello sportello. Con guarnizione molto funzionale e di qualità. Completa assenza di luce tra sportello e telaio. Il telaio esterno è dotato di impronta SHARK, il che consente una perfetta armatura dello stucco tra il telaio e il cartongesso. 
Made in Italy, di alta qualità
sistema di sicurezza antinfortunistica
tappini in gomma per protezione filetto vite (solo DORIKA)
dima di taglio sul cartone d’imballo",https://www.unishop.it/200x200/0693-500-220-01,/images/unishop_products_viteria/FERBOARDsportellocartonge.webp
Vite Premium per cartongesso…,"Vite Premium per cartongesso autofilettante - doppia punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2009
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
doppia punta speciale a chiodo
in acciaio con superficie temperata e fosfatata nera",https://www.unishop.it/3-5x25/0189-035-125-01,/images/unishop_products_viteria/VitePremiumpercartongesso.webp
"""FEROX"" sportello e telaio in…","Botole di ispezione per cartongesso - con guarnizione Idonea per ispezione di impianti o zone del controssoffitto, con dispositivo di apertura Clic-Clac e dotata del nuovo sistema di sicurezza contro l’apertura accidentale dello sportello. Con guarnizione molto funzionale e di qualità. Completa assenza di luce tra sportello e telaio. Il telaio esterno è dotato di impronta SHARK, il che consente una perfetta armatura dello stucco tra il telaio e il cartongesso. 
Made in Italy, di alta qualità
sistema di sicurezza antinfortunistica
tappini in gomma per protezione filetto vite (solo DORIKA)
dima di taglio sul cartone d’imballo",https://www.unishop.it/400x400/0693-500-140-01,/images/unishop_products_viteria/FEROXsportelloetelaioin.webp
Nastro viti Premium per carto…,"Nastro viti Premium per cartongesso autofilettante - doppia punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2009
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
doppia punta speciale a chiodo
in acciaio con superficie temperata e fosfatata nera
nastro da 50 viti",https://www.unishop.it/3-5x25/0189-135-125-01,/images/unishop_products_viteria/NastrovitiPremiumpercarto.webp
Vite per cartongesso autofora…,"Vite per cartongesso autoforante idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino a 2,25 mm.
 
testa piana con svasatura a tromba
filetto singolo
impronta PH
punta autoforante
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/3-5x55/1189-35-55-01,/images/unishop_products_viteria/Vitepercartongessoautofora.webp
Vite per cartongesso passo gr…,"Vite per cartongesso passo grosso idonea per il fissaggio di lastre di cartongesso su supporti in legno.
 
testa piana con svasatura a tromba
filetto singolo
impronta PH
punta ad ago
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/3-9x35/0189-39-35-01,/images/unishop_products_viteria/Vitepercartongessopassogr.webp
Vite per fibrogesso,"Vite per fibrogesso idonea per il fissaggio di lastre di fibrogesso e cemento su profili metallici di spessore fino ad 1mm o su supporti in legno.
 
testa piana con svasatura a 60° e nervature sottotesta
filetto doppio HiLo a passo rapido
impronta PH
punta ad ago
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/3-9x45/1189-239-45-01,/images/unishop_products_viteria/Viteperfibrogesso.webp
Vite per profili cartongesso,"Vite per profili cartongesso idonea per la giunzione dei profili metallici ad U ed a C di spessore fino ad 1mm.
 
testa cilindrica
filetto doppio a passo rapido
impronta PH
punta ad ago
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/3-5x13-5/0189-335-13-01,/images/unishop_products_viteria/Viteperprofilicartongesso.webp
Vite per fibrocemento autofil…,"Vite per fibrocemento autofilettanti idonea per il fissaggio di lastre di fibrocemento, cartongesso e altri materiali, su supporti metallici e supporti in legno.
 
testa piana svasatura con bordino
filetto doppio (Hi-Lo) con punta ad ago
non necessita di preforo
spessori di supporti in acciaio 0,8mm, supporti di alluminio fino 3mm
in acciaio cementato e trattamento superficiale SST
finitura speciale ad elevata resistenza alla corrosione",https://www.unishop.it/4-4x32/0189-544-32-01,/images/unishop_products_viteria/Viteperfibrocementoautofil.webp
Vite per fibrocemento autofor…,"Vite per fibrocemento autoforante idonea per il fissaggio di lastre di fibrocemento, cartongesso e altri materiali, su supporti metallici.
 
testa piana svasatura con bordino
filetto singolo con punta autoforante
non necessita di preforo
spessori di supporti in acciaio min. 0,8mm - max. 3mm
in acciaio cementato e trattamento superficiale SST
finitura speciale ad elevata resistenza alla corrosione",https://www.unishop.it/4-2x45/0189-442-45-01,/images/unishop_products_viteria/Viteperfibrocementoautofor.webp
Vite autoforante con finta ro…,"Vite autoforante con finta rondella idonea per la giunzione dei profili metallici ad U ed a C di spessore fino ad 3,1mm.
 testa cilindrica con finta rondellafiletto singoloimpronta PHpunta autoforantespessore di supporti min.0,9mm - max.3,1mmin acciaio zincato bianco",https://www.unishop.it/4-2x13/0189-218-413-01,/images/unishop_products_viteria/Viteautoforanteconfintaro.webp
Barattolo vite autoforante co…,"Barattolo vite autoforante con finta rondella - inserto PH2 incluso idonea per la giunzione dei profili metallici ad U ed a C di spessore fino ad 3,1mm.
 testa cilindrica con finta rondellafiletto singoloimpronta PHpunta autoforantespessore di supporti min.0,9mm - max.3,1mmin acciaio zincato bianco",https://www.unishop.it/4-2x13/0189-218-1-01,/images/unishop_products_viteria/Barattoloviteautoforanteco.webp
Barattolo vite Premium per ca…,"Barattolo vite Premium per cartongesso autofilettante - doppia punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2009
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
doppia punta speciale a chiodo
in acciaio con superficie temperata e fosfatata nera",https://www.unishop.it/3-5x25/0189-135-250-01,/images/unishop_products_viteria/BarattolovitePremiumperca.webp
Nastro biadesivo con pellicola,"Nastro biadesivo con pellicola - per profili cartongesso indicato per la posa di pareti divisorie, di fissaggio dei profili alla pavimentazione, rapidità e facilità di fissaggio, riduce l’abbattimento acustico 
adesivo acrilico
resina di polietilene impermeabile
non tossico
densità 32kg/m3",https://www.unishop.it/30x30-mt/0693-430-030-01,/images/unishop_products_viteria/Nastrobiadesivoconpellicola.webp
Vite per cartongesso autofilettante,"Vite per cartongesso autofilettante - punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2008 + prA1:2009 ad esclusione delle misure 3,9x19 e 4x75
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
punta speciale a chiodo
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/vite-per-cartongesso-autofilettante/41fcf7ea-feb5-4939-b51a-6086a172e975,/images/unishop_products_viteria/Vitepercartongessoautofilettante.webp
Vite Premium per cartongesso autofilettante,"Vite Premium per cartongesso autofilettante - doppia punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2009
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
doppia punta speciale a chiodo
in acciaio con superficie temperata e fosfatata nera",https://www.unishop.it/vite-premium-per-cartongesso-autofilettante/f219d00b-65b8-472e-b010-90bb05a9cccc,/images/unishop_products_viteria/VitePremiumpercartongessoautofilettante.webp
Nastro viti Premium per cartongesso autofilettante,"Nastro viti Premium per cartongesso autofilettante - doppia punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2009
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
doppia punta speciale a chiodo
in acciaio con superficie temperata e fosfatata nera
nastro da 50 viti",https://www.unishop.it/nastro-viti-premium-per-cartongesso-autofilettante/4db98bc7-9309-40e5-a5e0-7b7edd8b5c20,/images/unishop_products_viteria/NastrovitiPremiumpercartongessoautofilettante.webp
Vite per cartongesso autoforante,"Vite per cartongesso autoforante idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino a 2,25 mm.
 
testa piana con svasatura a tromba
filetto singolo
impronta PH
punta autoforante
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/vite-per-cartongesso-autoforante/bc5fb5c1-43fc-44be-a146-13d3124d67d9,/images/unishop_products_viteria/Vitepercartongessoautoforante.webp
Vite per cartongesso passo grosso,"Vite per cartongesso passo grosso idonea per il fissaggio di lastre di cartongesso su supporti in legno.
 
testa piana con svasatura a tromba
filetto singolo
impronta PH
punta ad ago
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/vite-per-cartongesso-passo-grosso/735cb986-29f1-4afc-bf3d-3a63c58a0b16,/images/unishop_products_viteria/Vitepercartongessopassogrosso.webp
Vite per fibrogesso,"Vite per fibrogesso idonea per il fissaggio di lastre di fibrogesso e cemento su profili metallici di spessore fino ad 1mm o su supporti in legno.
 
testa piana con svasatura a 60° e nervature sottotesta
filetto doppio HiLo a passo rapido
impronta PH
punta ad ago
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/vite-per-fibrogesso/3c1acd33-c540-4479-a166-a7bc41c15fcc,/images/unishop_products_viteria/Viteperfibrogesso.webp
Vite per profili cartongesso,"Vite per profili cartongesso idonea per la giunzione dei profili metallici ad U ed a C di spessore fino ad 1mm.
 
testa cilindrica
filetto doppio a passo rapido
impronta PH
punta ad ago
in acciaio con superficie temperata e fosfatata",https://www.unishop.it/vite-per-profili-cartongesso/8ce37f53-74ea-47b5-b7ab-7a8c6a66680e,/images/unishop_products_viteria/Viteperprofilicartongesso.webp
Vite per fibrocemento autofilettanti,"Vite per fibrocemento autofilettanti idonea per il fissaggio di lastre di fibrocemento, cartongesso e altri materiali, su supporti metallici e supporti in legno.
 
testa piana svasatura con bordino
filetto doppio (Hi-Lo) con punta ad ago
non necessita di preforo
spessori di supporti in acciaio 0,8mm, supporti di alluminio fino 3mm
in acciaio cementato e trattamento superficiale SST
finitura speciale ad elevata resistenza alla corrosione",https://www.unishop.it/vite-per-fibrocemento-autofilettanti/574582d4-3b4f-4509-8368-dd28bf080c80,/images/unishop_products_viteria/Viteperfibrocementoautofilettanti.webp
Vite per fibrocemento autoforante,"Vite per fibrocemento autoforante idonea per il fissaggio di lastre di fibrocemento, cartongesso e altri materiali, su supporti metallici.
 
testa piana svasatura con bordino
filetto singolo con punta autoforante
non necessita di preforo
spessori di supporti in acciaio min. 0,8mm - max. 3mm
in acciaio cementato e trattamento superficiale SST
finitura speciale ad elevata resistenza alla corrosione",https://www.unishop.it/vite-per-fibrocemento-autoforante/2d23abd5-312b-45bc-842e-ae4ee1c7a881,/images/unishop_products_viteria/Viteperfibrocementoautoforante.webp
Vite autoforante con finta rondella,"Vite autoforante con finta rondella idonea per la giunzione dei profili metallici ad U ed a C di spessore fino ad 3,1mm.
 testa cilindrica con finta rondellafiletto singoloimpronta PHpunta autoforantespessore di supporti min.0,9mm - max.3,1mmin acciaio zincato bianco",https://www.unishop.it/vite-autoforante-con-finta-rondella/41a1e955-7a7a-43ac-baef-a3b2c67cb810,/images/unishop_products_viteria/Viteautoforanteconfintarondella.webp
Barattolo vite autoforante con finta rondella,"Barattolo vite autoforante con finta rondella - inserto PH2 incluso idonea per la giunzione dei profili metallici ad U ed a C di spessore fino ad 3,1mm.
 testa cilindrica con finta rondellafiletto singoloimpronta PHpunta autoforantespessore di supporti min.0,9mm - max.3,1mmin acciaio zincato bianco",https://www.unishop.it/barattolo-vite-autoforante-con-finta-rondella/1385b8ac-89e7-49e7-a5f7-13680d8924ad,/images/unishop_products_viteria/Barattoloviteautoforanteconfintarondella.webp
Botole di ispezione per cartongesso,"Botole di ispezione per cartongesso - con guarnizione Idonea per ispezione di impianti o zone del controssoffitto, con dispositivo di apertura Clic-Clac e dotata del nuovo sistema di sicurezza contro l’apertura accidentale dello sportello. Con guarnizione molto funzionale e di qualità. Completa assenza di luce tra sportello e telaio. Il telaio esterno è dotato di impronta SHARK, il che consente una perfetta armatura dello stucco tra il telaio e il cartongesso. 
Made in Italy, di alta qualità
sistema di sicurezza antinfortunistica
tappini in gomma per protezione filetto vite (solo DORIKA)
dima di taglio sul cartone d’imballo",https://www.unishop.it/viteria/viti-cartongesso/botole-di-ispezione-per-cartongesso/,/images/unishop_products_viteria/Botolediispezionepercartongesso.webp
Barattolo vite Premium per cartongesso autofilettante,"Barattolo vite Premium per cartongesso autofilettante - doppia punta a chiodo idonea per il fissaggio di lastre di cartongesso su profili metallici di spessore fino ad 1 mm o su supporti in legno.
 
certificata EN 14566:2009
testa piana con svasatura a tromba
filetto a doppio principio
impronta PH
doppia punta speciale a chiodo
in acciaio con superficie temperata e fosfatata nera",https://www.unishop.it/barattolo-vite-premium-per-cartongesso-autofilettante/b13edd02-2508-4334-a6ef-3ce426a64e76,/images/unishop_products_viteria/BarattolovitePremiumpercartongessoautofilettante.webp
Nastro biadesivo con pellicola,"Nastro biadesivo con pellicola - per profili cartongesso indicato per la posa di pareti divisorie, di fissaggio dei profili alla pavimentazione, rapidità e facilità di fissaggio, riduce l’abbattimento acustico 
adesivo acrilico
resina di polietilene impermeabile
non tossico
densità 32kg/m3",https://www.unishop.it/nastro-biadesivo-con-pellicola/457ff2ba-cec6-4e3c-bf16-2699e29ea0c2,/images/unishop_products_viteria/Nastrobiadesivoconpellicola.webp
Zincata bianca,"Vite autofilettante TPS - impronta Phillips, UNI EN ISO 7050 (DIN 7982 per Ø3.9)",https://www.unishop.it/2-9x16/0116-29-16-01,/images/unishop_products_viteria/Zincatabianca.webp
Zincata bianca,"Vite autofilettante TCB - impronta Phillips, UNI EN ISO 7049 (DIN 7981 per Ø3.9 )",https://www.unishop.it/2-2x9-5/0115-22-95-01,/images/unishop_products_viteria/Zincatabianca.webp
Testa cilindrica ridotta,Vite UFI per fissaggi distanziali - in acciaio zincato bianco idonea per fissaggi di telai e serramenti di finestre in legno e PVC su materiali edili compatti,https://www.unishop.it/5x112/0234-115-112-01,/images/unishop_products_viteria/Testacilindricaridotta.webp
Inox A2,"Vite autofilettante TCB - impronta Phillips, UNI EN ISO 7049 (DIN 7981 per Ø3.9 )",https://www.unishop.it/3-9x32/0119-39-32-01,/images/unishop_products_viteria/InoxA2.webp
Inox A2,"Vite autofilettante TPS - impronta Phillips, UNI EN ISO 7050 (DIN 7982 per Ø3.9)",https://www.unishop.it/3-9x13/0123-39-13-01,/images/unishop_products_viteria/InoxA2.webp
Testa piatta larga,Vite UFI per fissaggi distanziali - in acciaio zincato bianco idonea per fissaggi di telai e serramenti di finestre in legno e PVC su materiali edili compatti,https://www.unishop.it/7-5x102/0234-030-102-01,/images/unishop_products_viteria/Testapiattalarga.webp
Vite autofilettante TC,Vite autofilettante TC - esagono incassato - zincata bianca,https://www.unishop.it/5-5x32/0135-55-32-01,/images/unishop_products_viteria/ViteautofilettanteTC.webp
Vite fissaggio placche scatol…,Vite fissaggio placche scatola portafrutti - impronta combinata taglio / Phillips - zincata bianca,https://www.unishop.it/3-3x70/0975-001-15-01,/images/unishop_products_viteria/Vitefissaggioplacchescatol.webp
Vite autofilettante TE con fi…,"Vite autofilettante TE con finta rondella - zincata bianca, UNI 6950 (DIN 6928)",https://www.unishop.it/6-3x30/0129-063-30-01,/images/unishop_products_viteria/ViteautofilettanteTEconfi.webp
Vite autoforante TC con finta…,Vite autoforante TC con finta rondella - impronta Phillips - zincata bianca l’articolo 0218 94 13 01 con impronta TX,https://www.unishop.it/4-2x13/1218-4-13-01,/images/unishop_products_viteria/ViteautoforanteTCconfinta.webp
Vite autoforante TC con finta…,Vite autoforante TC con finta rondella e tappino - impronta TX - zincata bianca 1 inserto incluso in ogni confezione,https://www.unishop.it/4-2x13/0218-94-131-01,/images/unishop_products_viteria/ViteautoforanteTCconfinta.webp
Vite autoforante TC,"Vite autoforante TC - impronta Phillips - zincata bianca, UNI EN ISO 15481 (DIN 7504)",https://www.unishop.it/2-9x13/0211-629-13-01,/images/unishop_products_viteria/ViteautoforanteTC.webp
Vite autoforante TPS,"Vite autoforante TPS - impronta Phillips - zincata bianca, UNI EN ISO 15481 (DIN 7504)",https://www.unishop.it/4-8x19/1212-648-19-01,/images/unishop_products_viteria/ViteautoforanteTPS.webp
Vite autoforante TPS con alet…,Vite autoforante TPS con alette - impronta Phillips - zincata gialla ideale per il montaggio di pannelli e listelli in legno su ringhiere,https://www.unishop.it/5-5x45/0215-55-45-02,/images/unishop_products_viteria/ViteautoforanteTPSconalet.webp
Vite autoforante TE con bordi…,"Vite autoforante TE con bordino - zincata bianca, UNI EN ISO 15480 (DIN 7504-K)",https://www.unishop.it/6-3x32/0214-63-32-01,/images/unishop_products_viteria/ViteautoforanteTEconbordi.webp
Vite per gasbeton,"Vite per gasbeton - in acciaio zincato idoneo per il fissaggio di sottostrutture, rivestimenti in legno, metallo o plastica (materiali isolanti, listelli in legno, profili metallici e canaline per cavi) al calcestruzzo cellulare 
indicato per calcestruzzo cellulare, gasbeton, e cemento spugno",https://www.unishop.it/10x160/0128-100-160-01,/images/unishop_products_viteria/Vitepergasbeton.webp
Vite autofilettante TCB,"Vite autofilettante TCB - impronta Phillips, UNI EN ISO 7049 (DIN 7981 per Ø3.9 )",https://www.unishop.it/viteria/viti-autofilettanti-e-autoforanti/vite-autofilettante-tcb/,/images/unishop_products_viteria/ViteautofilettanteTCB.webp
Vite autofilettante TPS,"Vite autofilettante TPS - impronta Phillips, UNI EN ISO 7050 (DIN 7982 per Ø3.9)",https://www.unishop.it/viteria/viti-autofilettanti-e-autoforanti/vite-autofilettante-tps/,/images/unishop_products_viteria/ViteautofilettanteTPS.webp
Vite autofilettante TC,Vite autofilettante TC - esagono incassato - zincata bianca,https://www.unishop.it/vite-autofilettante-tc/08eb7e6d-5d77-4f7a-9908-219dd26f90e8,/images/unishop_products_viteria/ViteautofilettanteTC.webp
Vite fissaggio placche scatola portafrutti,Vite fissaggio placche scatola portafrutti - impronta combinata taglio / Phillips - zincata bianca,https://www.unishop.it/vite-fissaggio-placche-scatola-portafrutti/4333e2ce-ca14-41a3-8f13-60a3a550aa3e,/images/unishop_products_viteria/Vitefissaggioplacchescatolaportafrutti.webp
Vite autofilettante TE con finta rondella,"Vite autofilettante TE con finta rondella - zincata bianca, UNI 6950 (DIN 6928)",https://www.unishop.it/vite-autofilettante-te-con-finta-rondella/bd48f181-24b7-4b46-aa54-21b494d22c94,/images/unishop_products_viteria/ViteautofilettanteTEconfintarondella.webp
Vite autoforante TC con finta rondella,Vite autoforante TC con finta rondella - impronta Phillips - zincata bianca l’articolo 0218 94 13 01 con impronta TX,https://www.unishop.it/vite-autoforante-tc-con-finta-rondella/0c27741e-470f-4704-bd87-0d996ce4767d,/images/unishop_products_viteria/ViteautoforanteTCconfintarondella.webp
Vite autoforante TC con finta rondella e tappino,Vite autoforante TC con finta rondella e tappino - impronta TX - zincata bianca 1 inserto incluso in ogni confezione,https://www.unishop.it/vite-autoforante-tc-con-finta-rondella-e-tappino/b99cf691-7f0d-4de9-8eb1-c8b9bbcf2f38,/images/unishop_products_viteria/ViteautoforanteTCconfintarondellaetappino.webp
Vite autoforante TC,"Vite autoforante TC - impronta Phillips - zincata bianca, UNI EN ISO 15481 (DIN 7504)",https://www.unishop.it/vite-autoforante-tc/1d7f4fdb-5c17-462d-a317-b39bdb4ab589,/images/unishop_products_viteria/ViteautoforanteTC.webp
Vite autoforante TPS,"Vite autoforante TPS - impronta Phillips - zincata bianca, UNI EN ISO 15481 (DIN 7504)",https://www.unishop.it/vite-autoforante-tps/86bb4d3d-1368-4eea-8c57-e97c45d0723d,/images/unishop_products_viteria/ViteautoforanteTPS.webp
Vite autoforante TPS con alette,Vite autoforante TPS con alette - impronta Phillips - zincata gialla ideale per il montaggio di pannelli e listelli in legno su ringhiere,https://www.unishop.it/vite-autoforante-tps-con-alette/9b6b9006-9189-4b22-b29a-a25ed1819c07,/images/unishop_products_viteria/ViteautoforanteTPSconalette.webp
Vite autoforante TE con bordino,"Vite autoforante TE con bordino - zincata bianca, UNI EN ISO 15480 (DIN 7504-K)",https://www.unishop.it/vite-autoforante-te-con-bordino/4fec8cd8-16ab-4546-9772-b6c7951bbbcc,/images/unishop_products_viteria/ViteautoforanteTEconbordino.webp
Vite UFI per fissaggi distanziali,Vite UFI per fissaggi distanziali - in acciaio zincato bianco idonea per fissaggi di telai e serramenti di finestre in legno e PVC su materiali edili compatti,https://www.unishop.it/viteria/viti-autofilettanti-e-autoforanti/vite-ufi-per-fissaggi-distanziali/,/images/unishop_products_viteria/ViteUFIperfissaggidistanziali.webp
Vite per gasbeton,"Vite per gasbeton - in acciaio zincato idoneo per il fissaggio di sottostrutture, rivestimenti in legno, metallo o plastica (materiali isolanti, listelli in legno, profili metallici e canaline per cavi) al calcestruzzo cellulare 
indicato per calcestruzzo cellulare, gasbeton, e cemento spugno",https://www.unishop.it/vite-per-gasbeton/e8da6b29-7cac-4626-8dd0-7c0eae0d56ff,/images/unishop_products_viteria/Vitepergasbeton.webp
Vite autoforante TE con bordi…,"Vite autoforante TE con bordino - per legno, zincata bianca idonea per impieghi di carpenteria, fissaggio di pannelli di copertura tipo sandwich a supporti in legno.
Non è necessario preforare
impronta chiave 8mm",https://www.unishop.it/6-5x70/0215-765-070-01,/images/unishop_products_viteria/ViteautoforanteTEconbordi.webp
Inox A2,Viti per lattonieri TB con rondella vulcanizzata,https://www.unishop.it/4-5x25/0234-345-250-01,/images/unishop_products_viteria/InoxA2.webp
Per grecate da 15,Cappellotto in acciaio con guarnizione di espanso per il fissaggio di lamiere grecate anche coibentate in abbinamento alle viti 0214..,https://www.unishop.it/zincato-bianco/0200-010-015-01,/images/unishop_products_viteria/Pergrecateda15.webp
Inox A2 ramato,Viti per lattonieri TB con rondella vulcanizzata,https://www.unishop.it/4-5x35/0234-245-350-01,/images/unishop_products_viteria/InoxA2ramato.webp
Vite autofilettante TE con bo…,"Vite autofilettante TE con bordino - per calcestruzzo, in acciaio cementato idonea per fissaggio di pannelli di copertura tipo sandwich a supporti di calcestruzzo non fessurato
impronta chiave 8mm",https://www.unishop.it/6-6x150/0213-66-150-01,/images/unishop_products_viteria/ViteautofilettanteTEconbo.webp
Per grecate da 20,Cappellotto in acciaio con guarnizione di espanso per il fissaggio di lamiere grecate anche coibentate in abbinamento alle viti 0214..,https://www.unishop.it/testa-di-moro/0200-012-020-01,/images/unishop_products_viteria/Pergrecateda20.webp
Inox A2 testa di moro,Viti per lattonieri TB con rondella vulcanizzata,https://www.unishop.it/4-5x35/0234-445-350-01,/images/unishop_products_viteria/InoxA2testadimoro.webp
